Time: Sun, 07 Jun 2020 16:05:09 GMT
Connecting to host 192.168.53.100, port 5201
	Subflow 3:
		 ip src: 10.0.2.15 src port: 49100
		 ip dst: 192.168.53.100 dst port: 5201
	Subflow 2:
		 ip src: 192.168.54.10 src port: 57120
		 ip dst: 192.168.53.100 dst port: 5201
	Subflow 1:
		 ip src: 192.168.53.10 src port: 57890
		 ip dst: 192.168.53.100 dst port: 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  2]  76.01-77.01  sec   113 KBytes   925 Kbits/sec    0   50.2 KBytes       
[  1]  76.01-77.01  sec   156 KBytes  1.28 Mbits/sec    1   46.0 KBytes       
[  2]  77.01-78.01  sec   131 KBytes  1.07 Mbits/sec    0   57.2 KBytes       
[  1]  77.01-78.01  sec   123 KBytes  1.01 Mbits/sec    0   51.6 KBytes       
[  2]  78.01-79.01  sec   106 KBytes   867 Kbits/sec    3   44.6 KBytes       
[  1]  78.01-79.01  sec   128 KBytes  1.05 Mbits/sec    0   54.4 KBytes       
[  2]  79.01-80.01  sec   169 KBytes  1.38 Mbits/sec    0   55.8 KBytes       
[  1]  79.01-80.01  sec  80.9 KBytes   664 Kbits/sec    1   39.0 KBytes       
[  2]  80.01-81.01  sec   134 KBytes  1.10 Mbits/sec    0   62.8 KBytes       
[  1]  80.01-81.01  sec   170 KBytes  1.39 Mbits/sec    0   47.4 KBytes       
[  2]  81.01-82.01  sec   127 KBytes  1.04 Mbits/sec    4   44.6 KBytes       
[  1]  81.01-82.01  sec   128 KBytes  1.05 Mbits/sec    0   53.0 KBytes       
[  2]  82.01-83.01  sec   132 KBytes  1.08 Mbits/sec    0   50.2 KBytes       
[  1]  82.01-83.01  sec   120 KBytes   981 Kbits/sec    0   54.4 KBytes       
[  2]  83.01-84.01  sec   134 KBytes  1.10 Mbits/sec    0   54.4 KBytes       
[  1]  83.01-84.01  sec   146 KBytes  1.20 Mbits/sec    0   54.4 KBytes       
[  2]  84.01-85.01  sec  83.7 KBytes   685 Kbits/sec    1   43.2 KBytes       
[  1]  84.01-85.01  sec   128 KBytes  1.05 Mbits/sec    0   57.2 KBytes       
[  2]  85.01-86.01  sec   158 KBytes  1.29 Mbits/sec    0   46.0 KBytes       
[  1]  85.01-86.01  sec   100 KBytes   824 Kbits/sec    2   40.4 KBytes       
[  2]  86.01-87.01  sec   119 KBytes   971 Kbits/sec    0   53.0 KBytes       
[  1]  86.01-87.01  sec   158 KBytes  1.29 Mbits/sec    0   50.2 KBytes       
[  2]  87.01-88.01  sec   120 KBytes   983 Kbits/sec    1   39.0 KBytes       
[  1]  87.01-88.01  sec   135 KBytes  1.11 Mbits/sec    0   57.2 KBytes       
[  2]  88.01-89.01  sec   116 KBytes   948 Kbits/sec    0   43.2 KBytes       
[  1]  88.01-89.01  sec   124 KBytes  1.02 Mbits/sec    0   58.6 KBytes       
[  2]  89.01-90.01  sec   127 KBytes  1.04 Mbits/sec    0   44.6 KBytes       
[  1]  89.01-90.01  sec   159 KBytes  1.30 Mbits/sec    0   58.6 KBytes       
[  2]  90.01-91.01  sec   103 KBytes   846 Kbits/sec    0   44.6 KBytes       
[  1]  90.01-91.01  sec   128 KBytes  1.05 Mbits/sec    0   60.0 KBytes       
[  2]  91.01-92.01  sec   124 KBytes  1.02 Mbits/sec    0   47.4 KBytes       
[  1]  91.01-92.01  sec   127 KBytes  1.04 Mbits/sec    3   46.0 KBytes       
[  2]  92.01-93.01  sec  99.0 KBytes   811 Kbits/sec    1   48.8 KBytes       
[  1]  92.01-93.01  sec   113 KBytes   925 Kbits/sec    0   55.8 KBytes       
[  2]  93.01-94.01  sec   126 KBytes  1.03 Mbits/sec    0   43.2 KBytes       
[  1]  93.01-94.01  sec   134 KBytes  1.10 Mbits/sec    1   41.8 KBytes       
[  2]  94.01-95.01  sec   130 KBytes  1.06 Mbits/sec    0   50.2 KBytes       
[  1]  94.01-95.01  sec   131 KBytes  1.07 Mbits/sec    0   47.4 KBytes       
[  2]  95.01-96.01  sec   114 KBytes   937 Kbits/sec    1   40.4 KBytes       
[  1]  95.01-96.01  sec   113 KBytes   926 Kbits/sec    0   48.8 KBytes       
[  2]  96.01-97.01  sec   117 KBytes   959 Kbits/sec    0   47.4 KBytes       
[  1]  96.01-97.01  sec   126 KBytes  1.03 Mbits/sec    0   48.8 KBytes       
[  2]  97.01-98.01  sec   124 KBytes  1.02 Mbits/sec    0   51.6 KBytes       
[  1]  97.01-98.01  sec   116 KBytes   948 Kbits/sec    0   50.2 KBytes       
[  2]  98.01-99.01  sec   126 KBytes  1.03 Mbits/sec    0   53.0 KBytes       
[  1]  98.01-99.01  sec   130 KBytes  1.06 Mbits/sec    0   57.2 KBytes       
[  2]  99.01-100.01 sec   126 KBytes  1.03 Mbits/sec    0   53.0 KBytes       
[  1]  99.01-100.01 sec   105 KBytes   857 Kbits/sec    5   41.8 KBytes       
[  2] 100.01-101.01 sec   121 KBytes   994 Kbits/sec    4   40.4 KBytes       
[  1] 100.01-101.01 sec  87.9 KBytes   720 Kbits/sec    2   46.0 KBytes       
[  2] 101.01-102.01 sec   114 KBytes   937 Kbits/sec    0   48.8 KBytes       
[  1] 101.01-102.01 sec   113 KBytes   925 Kbits/sec    2   37.7 KBytes       
[  2] 102.01-103.01 sec   120 KBytes   982 Kbits/sec    0   53.0 KBytes       
[  1] 102.01-103.01 sec   102 KBytes   834 Kbits/sec    0   41.8 KBytes       
[  2] 103.01-104.01 sec   121 KBytes   994 Kbits/sec    1   41.8 KBytes       
[  1] 103.01-104.01 sec  85.1 KBytes   697 Kbits/sec    2   30.7 KBytes       
[  2] 104.01-105.01 sec   127 KBytes  1.04 Mbits/sec    0   50.2 KBytes       
[  1] 104.01-105.01 sec  97.6 KBytes   799 Kbits/sec    0   39.0 KBytes       
